Model Yr,Mfr Name,Division,Carline,Verify Mfr Cd,Index (Model Type Index),Eng Displ,# Cyl,Trans in FE Guide (MFR entered for data entered after May 13 2011),City FE (Guide) - Conventional Fuel,Hwy FE (Guide) - Conventional Fuel,Comb FE (Guide) - Conventional Fuel,City Unadj FE - Conventional Fuel,Hwy Unadj FE - Conventional Fuel,Comb Unadj FE - Conventional Fuel,City Unrd Adj FE - Conventional Fuel,Hwy Unrd Adj FE - Conventional Fuel,Comb Unrd Adj FE - Conventional Fuel,Guzzler? ,Air Aspir Method,Air Aspiration Method Desc,Trans,Trans Desc,"Trans, Other",# Gears,Trans Lockup,Trans Creeper Gear,Drive Sys,Drive Desc,Max Ethanol % - Gasoline,Max Biodiesel %,Range1 - Model Type Driving Range - Conventional Fuel,Fuel Usage  - Conventional Fuel,Fuel Usage Desc - Conventional Fuel,Fuel Unit - Conventional Fuel,Fuel Unit Desc - Conventional Fuel,Gas Guzzler Exempt (Where Truck = 1975 NHTSA truck definition),Gas Guzzler Exempt Desc (Where Truck = 1975 NHTSA truck definition),2Dr Pass Vol,2Dr Lugg Vol,4Dr Pass Vol,4Dr Lugg Vol,Htchbk Pass Vol,Htchbk Lugg Vol,Annual Fuel1 Cost - Conventional Fuel,EPA Calculated Annual Fuel Cost - Conventional Fuel -----  Annual fuel cost error. Please revise Verify. ,City2 FE (Guide) - Alternative Fuel,Hwy2 Fuel FE (Guide) - Alternative Fuel,Comb2 Fuel FE (Guide) - Alternative Fuel,City2 Unadj FE - Alternative Fuel,Hwy2 Unadj FE - Alternative Fuel,Comb2 Unadj FE - Alternative Fuel,City2 Unrd Adj FE - Alternative Fuel,Hwy2 Unrd Adj FE - Alternative Fuel,Cmb2 Unrd Adj FE - Alternative Fuel, Range2 - Alt Fuel Model Typ Driving Range - Alternative Fuel, Fuel2 Usage - Alternative Fuel, Fuel2 Usage Desc - Alternative Fuel,Fuel2 Unit - Alternative Fuel,Fuel2 Unit Desc - Alternative Fuel,Fuel2 Annual Fuel Cost - Alternative Fuel,Fuel2 EPA Calculated Annual Fuel Cost - Alternative Fuel,Descriptor - Model Type (40 Char or less),Intake Valves Per Cyl,Exhaust Valves Per Cyl,Carline Class,Carline Class Desc,Car/Truck Category - Cash for Clunkers Bill.,Calc Approach Desc,Release Date,EPA FE Label Dataset ID,,Unique Label?,Label Recalc?,Relabel,Relabel Desc,Suppressed?,Police/Emerg?,Comments - Mfr Eng Cnfg,Cyl Deact?,Cyl Deact Desc,Var Valve Timing?,Var Valve Timing Desc,Var Valve Lift?,Var Valve Lift Desc,Energy Storage Device Desc,"Energy Storage Device,If Other",# Batteries,Battery Type Desc,"Battery Type, If Other",Total Voltage for Battery Pack(s),Batt Energy Capacity (Amp-hrs),Batt Specific Energy (Watt-hr/kg),Batt Charger Type Desc,Comments,# Capacitors,Regen Braking Type Desc,"Regen Braking Type, If Other","Regen Braking Wheels Source (Front, Rear, Both)",Driver Cntrl Regen Braking?,Fuel Cell Desc,Usable H2 Fill Capacity (kg),Fuel Cell Onboard H2 Capacity (kg),HEV-EV Comments,# Drive Motor Gen,Motor Gen Type Desc,"Motor Gen Type, If Other",Rated Motor Gen Power (kW),Fuel Metering Type 1 Desc,Fuel Metering Type 2 Desc,Fuel Metering Sys Cd,Fuel Metering Sys Desc,Fuel Cell Vehicle (Y or N),Off Board Charge Capable (Y or N),Camless Valvetrain (Y or N),Oil Viscosity,Eng Mgmt System (Stop/Start Sys) Code,Eng Mgmt System (Stop/Start Sys) Description,Model Type Desc (MFR entered),Charge Depleting Calc Appr Code,Charge Depleting Calc Appr Desc,Charge Sustaining Calc Appr Code,Charge Sustaining Calc Appr Desc,EPA Calculated Annual Fuel Cost,EPA Calculated Gas Guzzler MPG,MFR Calculated Gas Guzzler MPG ,EPA Calculated Gas Guzzler Indicator (Y or N),,,,
2011,Ferrari,"Ferrari North America, Inc.",Ferrari 599 GTB FIORANO,FEX,600,5.9,12,Manual(M6),11,15,12,13.2000,21.1000,15.8746,10.7886,15.3384,12.4505,G,NA,Naturally Aspirated,M,Manual,,6,N,N,R,"2-Wheel Drive, Rear",10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,3998,3998,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Derived 5-cycle label,4/15/2011,9344,,Y,N,,,N,N,599 GTB,N,not applicable,Y,variable camshaft timing for exhaust and inlet,N,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,N,,N,10W60,N,No,,,,,,,,16.0,,,,,
2011,Ferrari,"Ferrari North America, Inc.",Ferrari 599 GTO,FEX,601,5.9,12,Auto(AM6),11,15,12,13.0247,20.7050,15.6344,10.6503,15.0572,12.2658,G,NA,Naturally Aspirated,AM,Automated Manual,,6,N,N,R,"2-Wheel Drive, Rear",10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,3998,3998,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Derived 5-cycle label,4/15/2011,10268,,Y,N,,,N,N,599 GTO,N,not applicable,Y,variable camshaft timing for exhaust and inlet,N,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,N,,N,10W60,N,No,,,,,,,,15.7,,,,,
2011,Ferrari,"Ferrari North America, Inc.",Ferrari 599 SA Aperta,FEX,602,5.9,12,Auto(AM6),11,15,12,12.9400,20.6600,15.5557,10.5834,15.0270,12.2073,G,NA,Naturally Aspirated,AM,Automated Manual,,6,N,N,R,"2-Wheel Drive, Rear",10,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,3998,3998,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Derived 5-cycle label,4/15/2011,10271,,Y,N,,,N,N,SA Aperta Model (new worst case EDV for the BFEXV05.7LEV Test Group),N,not applicable,Y,variable camshaft timing for exhaust and inlet,N,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,N,,N,10W60,N,No,,,,,,,,15.7,,,,,
2011,Honda,Honda,CR-Z,HNX,9,1.5,4,Auto(AV-S7),35,39,37,46.3474,55.6446,50.1154,,,,,NA,Naturally Aspirated,OT,Other,AV-S7 (CVT w/Paddles; 7-speed),1,Y,N,F,"2-Wheel Drive, Front",,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,69,10,1215,1215,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Derived 5-cycle label,8/24/2010,4704,,N,N,,,N,N,,N,,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,Battery(s),,1,NiMH,,101,5.75,34.5,On-Board,,,Electrical Regen Brake,,Front Wheels,N,,,,,1,"DC Permanent Magnet, brushless",,10,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,Y,Yes,,,,,,,,,,,,,
2011,Honda,Honda,CR-Z,HNX,8,1.5,4,Manual(M6),31,37,34,40.3000,52.2000,44.9068,31.3000,36.7000,33.5194,,NA,Naturally Aspirated,M,Manual,,6,N,N,F,"2-Wheel Drive, Front",,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,69,10,1323,1323,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Vehicle Specific 5-cycle label,8/24/2010,4703,,N,N,,,N,N,,N,,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,Y,Variable valve Timing and lift Electronic Control (VTEC) system is applied.,Battery(s),,1,NiMH,,101,5.75,34.5,On-Board,,,Electrical Regen Brake,,Front Wheels,N,,,,,1,"DC Permanent Magnet, brushless",,10,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,Y,Yes,,,,CS-5C,Charge Sustaining 5-cycle,,,,,,,,
2011,Lamborghini,Lamborghini,Gallardo Coupe,NLX,52,5.2,10,Auto(AM6),13,20,16,16.1000,25.4000,19.2760,13.4655,19.7573,15.7180,G,NA,Naturally Aspirated,AM,Automated Manual,,6,Y,N,A,All Wheel Drive,,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,3000,3000,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Vehicle Specific 5-cycle label,8/27/2010,5415,,N,N,,,N,N,ENGINE CODE BUJ (AUDI R8),N,,Y,INLET AND OUTLET CONTINUOUSLY VARIABLE / MECHANICAL-HYDRAULIC,N,,,,,,,,,,,,,,,,,,,,,,,,,Spark Ignition Direct fuel injection,,GDI,Spark Ignition Direct Injection,N,,,,N,No,,,,,,,,,,,,,
2011,Lamborghini,Lamborghini,Gallardo Coupe,NLX,54,5.2,10,Manual(M6),12,20,15,14.0000,24.0000,17.2308,12.0883,19.9831,14.7021,G,NA,Naturally Aspirated,M,Manual,,6,N,N,A,All Wheel Drive,,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,3202,3202,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Vehicle Specific 5-cycle label,8/27/2010,4474,,N,N,,,N,N,ENGINE CODE BUJ (AUDI R8),N,,Y,INLET AND OUTLET CONTINUOUSLY VARIABLE / MECHANICAL-HYDRAULIC,N,,,,,,,,,,,,,,,,,,,,,,,,,Spark Ignition Direct fuel injection,,GDI,Spark Ignition Direct Injection,N,,,,N,No,,,,,,,,,,,,,
2011,Lamborghini,Lamborghini,Gallardo Spyder,NLX,53,5.2,10,Auto(AM6),13,20,16,16.0000,25.4000,19.1970,13.3954,19.7741,15.6701,G,NA,Naturally Aspirated,AM,Automated Manual,,6,N,N,A,All Wheel Drive,,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,3000,3000,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Vehicle Specific 5-cycle label,8/27/2010,5416,,N,N,,,N,N,ENGINE CODE BUJ (AUDI R8),N,,Y,INLET AND OUTLET CONTINUOUSLY VARIABLE / MECHANICAL-HYDRAULIC,N,,,,,,,,,,,,,,,,,,,,,,,,,Spark Ignition Direct fuel injection,,GDI,Spark Ignition Direct Injection,N,,,,N,No,,,,,,,,,,,,,
2011,Lamborghini,Lamborghini,Gallardo Spyder,NLX,55,5.2,10,Manual(M6),12,20,14,13.0000,22.6000,16.0722,11.5388,19.5451,14.1465,G,NA,Naturally Aspirated,M,Manual,,6,N,N,A,All Wheel Drive,,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,3427,3427,,,,,,,,,,,,,,,,,SIDI; ,2,2,1,Two Seaters,car,Vehicle Specific 5-cycle label,8/27/2010,4475,,N,N,,,N,N,ENGINE CODE BUJ (AUDI R8),N,,Y,INLET AND OUTLET CONTINUOUSLY VARIABLE / MECHANICAL-HYDRAULIC,N,,,,,,,,,,,,,,,,,,,,,,,,,Spark Ignition Direct fuel injection,,GDI,Spark Ignition Direct Injection,N,,,,N,No,,,,,,,,,,,,,
2011,Lotus,Lotus Cars Ltd,Elise / Exige,LTX,1,1.8,4,Manual(M6),21,27,23,26.5000,37.6000,30.5597,,,,,NA,Naturally Aspirated,M,Manual,,6,N,N,R,"2-Wheel Drive, Rear",,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,2087,2088,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Derived 5-cycle label,7/1/2010,6290,,,N,,,N,N,,N,,Y,VVT mechanism is on the inlet camshaft.  The system changes valve timing over the entire speed range in accordance to engine speed & load.,Y,Variable Lift mechanisms on the inlet and exhaust camshafts.  The system changes valve lift and event angles at 6000rpm from low to high.,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,Lotus,Lotus Cars Ltd,Elise / Exige,LTX,2,1.8,4,Manual(M6),20,26,22,25.2000,37.0000,29.4225,,,,,SC,Supercharged,M,Manual,,6,N,N,R,"2-Wheel Drive, Rear",,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,2182,2184,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Derived 5-cycle label,7/1/2010,6291,,,N,,,N,N,,N,,Y,VVT mechanism is on the inlet camshaft.  The system changes valve timing over the entire speed range in accordance to engine speed & load.,Y,Variable Lift mechanisms on the inlet and exhaust camshafts.  The system changes valve lift and event angles at 6000rpm from low to high.,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,MAZDA,MAZDA,MX-5,TKX,10,2.0,4,Auto(S6),21,28,23,26.1085,38.7414,30.5984,,,,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,R,"2-Wheel Drive, Rear",,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,2088,2088,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Derived 5-cycle label,7/5/2010,5056,,N,N,,,N,N,For 6AT,N,,Y,This technology optimizes the valve timing by using computer control to continuously switch the intake valve opening/closing timing according to driving conditions.,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,MAZDA,MAZDA,MX-5,TKX,8,2.0,4,Manual(M5),22,28,25,28.5000,38.8000,32.3665,,,,,NA,Naturally Aspirated,M,Manual,,5,N,N,R,"2-Wheel Drive, Rear",,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,1920,1920,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Derived 5-cycle label,7/5/2010,5053,,N,N,,,N,N,For 5MT and 6MT,N,,Y,This technology optimizes the valve timing by using computer control to continuously switch the intake valve opening/closing timing according to driving conditions.,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,MAZDA,MAZDA,MX-5,TKX,9,2.0,4,Manual(M6),21,28,24,26.9000,39.0000,31.2651,,,,,NA,Naturally Aspirated,M,Manual,,6,N,N,R,"2-Wheel Drive, Rear",,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,2002,2002,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Derived 5-cycle label,7/5/2010,5055,,N,N,,,N,N,For 5MT and 6MT,N,,Y,This technology optimizes the valve timing by using computer control to continuously switch the intake valve opening/closing timing according to driving conditions.,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,Mercedes-Benz,Mercedes-Benz,SL 550,MBX,222,5.5,8,Auto(A7),14,22,17,16.8000,28.6000,20.6303,13.9000,22.1000,16.6900,G,NA,Naturally Aspirated,A,Automatic,,7,Y,N,R,"2-Wheel Drive, Rear",,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,2822,2822,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Vehicle Specific 5-cycle label,2/12/2010,5901,,,N,,,N,N,,N,,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,5W-30,Y,Yes,,,,,,,,,,,,,
2011,Mercedes-Benz,Mercedes-Benz,SL 63 AMG,MBX,226,6.3,8,Auto(A7),12,19,14,14.6000,26.0000,18.1888,,,,G,NA,Naturally Aspirated,A,Automatic,,7,Y,N,R,"2-Wheel Drive, Rear",,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,2999,3427,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Derived 5-cycle label,1/29/2010,5817,,,N,,,N,N,SL 63 AMG --> EVAP-Family: AMBXR0168LNA,N,,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,Y,Yes,,,,,,,,,,,,,
2011,Mercedes-Benz,Mercedes-Benz,SL 65 AMG,MBX,228,6.0,12,Auto(A5),12,18,14,14.2000,25.0000,17.6266,,,,G,TC,Turbocharged,A,Automatic,,5,Y,N,R,"2-Wheel Drive, Rear",,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,3427,3427,,,,,,,,,,,,,,,,,,2,1,1,Two Seaters,car,Derived 5-cycle label,1/29/2010,5920,,,N,,,N,N,SL65 AMG --> BMBXR0168LNA,N,,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,Y,Yes,,,,,,,,,,,,,
2011,Mercedes-Benz,Mercedes-Benz,SLK 300,MBX,232,3.0,6,Auto(A7),19,26,21,23.3000,36.2000,27.7500,,,,,NA,Naturally Aspirated,A,Automatic,,7,Y,N,R,"2-Wheel Drive, Rear",,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,2285,2285,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Derived 5-cycle label,5/31/2010,5921,,,N,,,N,N,R171 KE30,N,,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,Y,Yes,,,,,,,,,,,,,
2011,Mercedes-Benz,Mercedes-Benz,SLK 300,MBX,68,3.0,6,Manual(M6),17,26,20,21.9000,35.9000,26.5611,,,,,NA,Naturally Aspirated,M,Manual,,6,Y,N,R,"2-Wheel Drive, Rear",,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,2100,2400,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Derived 5-cycle label,6/7/2010,3865,,,N,,,N,N,,N,,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,Y,Yes,,,,,,,,,,,,,
2011,Mercedes-Benz,Mercedes-Benz,SLK 350,MBX,236,3.5,6,Auto(A7),19,25,21,23.5000,35.2000,27.6332,,,,,NA,Naturally Aspirated,A,Automatic,,7,Y,N,R,"2-Wheel Drive, Rear",,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,2285,2285,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Derived 5-cycle label,5/31/2010,5922,,,N,,,N,N,R171 KE35,N,,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,Y,Yes,,,,,,,,,,,,,
2011,Mercedes-Benz,Mercedes-Benz,SLK 350,MBX,65,3.5,6,Manual(M6),18,26,20,22.1000,35.6000,26.6472,,,,,NA,Naturally Aspirated,M,Manual,,6,Y,N,R,"2-Wheel Drive, Rear",,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,2100,2400,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Derived 5-cycle label,6/7/2010,3857,,,,,,N,N,,N,,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,Y,Yes,,,,,,,,,,,,,
2011,Mercedes-Benz,Mercedes-Benz,SLS AMG,MBX,270,6.2,8,Auto(AM7),14,20,16,16.7000,26.8000,20.1105,13.7000,20.2000,16.0197,G,NA,Naturally Aspirated,AM,Automated Manual,,7,Y,N,R,"2-Wheel Drive, Rear",,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,3000,3000,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Vehicle Specific 5-cycle label,4/30/2010,5924,,,N,,,N,N,C197 E63 (SLS AMG); engine M159,N,,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,0W40 API SF/CD,Y,Yes,,,,,,,,,,,,,
2011,Mercedes-Benz,Mercedes-Benz,Smart fortwo (CABRIOLET),MBX,84,1.0,3,Auto(AM5),33,41,36,44.3000,57.8000,49.5029,,,,,NA,Naturally Aspirated,AM,Automated Manual,,5,N,N,R,"2-Wheel Drive, Rear",,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,1334,1334,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Derived 5-cycle label,10/16/2010,5411,,Y,N,,,N,N,,N,,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,Y,Yes,,,,,,,,,,,,,
2011,Mercedes-Benz,Mercedes-Benz,Smart fortwo (COUPE),MBX,74,1.0,3,Auto(AM5),33,41,36,44.3000,57.8000,49.5029,,,,,NA,Naturally Aspirated,AM,Automated Manual,,5,N,N,R,"2-Wheel Drive, Rear",,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,,,,,,,1334,1334,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Derived 5-cycle label,10/16/2010,5412,,Y,N,,,N,N,,N,,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,Y,Yes,,,,,,,,,,,,,
2011,Nissan,NISSAN,370Z,NSX,56,3.7,6,Auto(S7),19,26,22,23.6322,36.9000,28.1941,,,,,NA,Naturally Aspirated,SA,Semi-Automatic,,7,Y,N,R,"2-Wheel Drive, Rear",,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,52,7,,,,,2184,2184,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Derived 5-cycle label,10/22/2010,5378,,N,,,,N,N,for G37 and G37X,N,,Y,"ECM controlled, oil pressure driven",Y,VVEL controlled Moter Driven,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,Nissan,NISSAN,370Z,NSX,57,3.7,6,Manual(M6),18,26,21,22.6000,35.9889,27.1443,,,,,NA,Naturally Aspirated,M,Manual,,6,N,N,R,"2-Wheel Drive, Rear",,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,52,7,,,,,2285,2285,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Derived 5-cycle label,10/22/2010,5377,,N,,,,N,N,for G37 and G37X,N,,Y,"ECM controlled, oil pressure driven",Y,VVEL controlled Moter Driven,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,Nissan,NISSAN,370Z ROADSTER,NSX,58,3.7,6,Auto(S7),18,25,21,22.5515,34.5884,26.7388,,,,,NA,Naturally Aspirated,SA,Semi-Automatic,,7,Y,N,R,"2-Wheel Drive, Rear",,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,52,4,,,,,2285,2285,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Derived 5-cycle label,10/22/2010,5380,,N,,,,N,N,for G37 and G37X,N,,Y,"ECM controlled, oil pressure driven",Y,VVEL controlled Moter Driven,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,Nissan,NISSAN,370Z ROADSTER,NSX,59,3.7,6,Manual(M6),18,25,20,22.2000,34.9000,26.5472,,,,,NA,Naturally Aspirated,M,Manual,,6,N,N,R,"2-Wheel Drive, Rear",,,,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,N,Not exempt,52,4,,,,,2400,2400,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Derived 5-cycle label,10/22/2010,5379,,N,,,,N,N,for G37 and G37X,N,,Y,"ECM controlled, oil pressure driven",Y,VVEL controlled Moter Driven,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,Porsche,Porsche,911 GT2 RS,PRX,60,3.6,6,Manual(M6),16,23,19,20.0603,32.2993,24.1841,,,,,TC,Turbocharged,M,Manual,,6,N,N,R,"2-Wheel Drive, Rear",,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,2525,2525,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Derived 5-cycle label,8/27/2010,4545,,N,N,,,N,N,,N,,Y,Porsche VVT,Y,Porsche VVT,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,Y,Yes,,,,,,,,,,,,,
2011,Porsche,Porsche,911 GT3,PRX,41,3.8,6,Manual(M6),14,21,16,17.2464,28.5492,20.9850,,,,G,NA,Naturally Aspirated,M,Manual,,6,N,N,R,"2-Wheel Drive, Rear",,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,3000,3000,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Derived 5-cycle label,3/31/2010,6242,,,N,,,N,N,,N,,Y,Porsche VVT,Y,Porsche VVT,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,0W40,Y,Yes,,,,,,,,,,,,,
2011,Porsche,Porsche,911 GT3 RS,PRX,42,3.8,6,Manual(M6),14,20,16,16.7855,27.3720,20.3225,,,,G,NA,Naturally Aspirated,M,Manual,,6,N,N,R,"2-Wheel Drive, Rear",,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,,,3000,3000,,,,,,,,,,,,,,,,,,2,2,1,Two Seaters,car,Derived 5-cycle label,3/31/2010,6243,,,N,,,N,N,,N,,Y,Porsche VVT,Y,Porsche VVT,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,,,N,0W40,Y,Yes,,,,,,,,,,,,,
